well_nm,well_ta_id,api_cd_10,compl_style,stim_start_dt,stim_end_dt,vintage,field_nm,geologic_location,target_formation,vendor,eff_treated_lateral_length,stage_count,avg_slurry_rate,max_slurry_rate,treat_pressure_max,treat_pressure_avg,total_proppant,mid_point_tvd_avg,total_co2_vol,mid_point_latitude_avg,mid_point_longitude_avg,open_well_head_pressure_avg,pump_time_stg,avg_clusters_stg,stg_sp,frac_csg,total_clean_vol,total_slurry_vol,gal_ftl,lb_ft,lb_clusters,bbls_clusters,slurry_rate_clusters,perc_100m,perc_sw,perc_gel,avg_acid_bbl_stg,stg1_owhp_gradient,fresh_bbl,prod_bbl,Date 120 Cum,Oil 120 Cum,Water 120 Cum,Gas 120 Cum,Gas BOE 120 Cum,HydroCarb 120 Cum,Date 120 Upday Cum,Oil 120 Upday Cum,Water 120 Upday Cum,Gas 120 Upday Cum,Gas BOE 120 Upday Cum,HydroCarb 120 Upday Cum,sap_cost,engineer_est_cost,field_est_cost,cp_cost,max_cost_col,cp_stim_cost,plug_life_cycle_cost,P_AveTOC,P_BVW,P_CAL,P_DRHO,P_DTC,P_DTS,P_EDYN,P_GR,P_GRKTH,P_NPHIL,P_PE,P_Phie,P_PhiT,P_POTA,P_PRDYN,P_RDEEP,P_RHOB,P_RMED,P_RMICRO,P_RSHAL,P_SwT,P_THOR,P_URAN,P_VAnhy,P_VClay,P_VDol,P_VGlau,P_VHalite,P_VHc,P_VLime,P_VPyrite,P_VQuartz,P_VTOC,P_VWater,P_VDol_VLime,REL_AVG_DIST_TOP,REL_MIN_DIST_TOP,REL_MAX_DIST_TOP,REL_STD_DIST_TOP,REL_AVG_ISO,REL_MIN_ISO,REL_MAX_ISO,REL_STD_ISO
CHINOOK 201AR,153452611.0,4238936373,P,2018-01-15 15:15:00,2018-01-22 14:45:00,2018,ALPINE,CENTRAL TROUGH SOUTH,UPPER BARNETT,PUMPCO FLEET 5,4843.999,23.0,74.817391,79.0,7540.0,5530.5,7380840.0,9533.4,0.0,31.176062120869567,-103.78802667565218,1981.3,9610.782609,7.869565217391305,210.608652,"508""x5.5""",212190.0,221048.0,43.8047159,1523.70799416,40778.12154696132,1172.3204419889503,0.4133557513812155,0.8648683974055255,0.9741222489278477,0.017630425561996323,76.08695652173913,0.4899307702016768,67861.0,144329.0,2018-06-11,20978.007,74706.842,264923.865,44153.977506,65131.984506,2018-06-11,20978.007,74706.842,264923.865,44153.977506,65131.984506,2351925.91,2233000.0,1971368.71,2351925.91,SAP,1867747.922687215,17447.727273,4.779225343063714,0.009754821574629587,8.88092975170383,0.005996826860710072,84.75116376799491,134.47254093183687,4.215334746579668,132.7351825004305,49.79666175825582,0.23029453968901936,2.8987303815885217,0.058960275753832364,0.08584208462073444,1.5067018693289589,0.16980966440953973,65.52394628389196,2.4207216264326297,68.44405245898359,,60.578904106614246,0.4137796461602156,8.457220342171379,11.430425781112547,0.0,0.179190525770416,0.0762575334765253,0.0,0.0,0.04923452856184265,0.02262826755547641,0.01855801964360913,0.5520986564495881,0.09228835182641386,0.00973189192199308,0.09888580103200173,47.041191966761524,-26.80250000000191,71.84539999999508,17.084183626675962,528.7443842897083,496.9893000000133,578.288100000005,23.52016067763587
CHINOOK 203AH,153461170.0,4238937787,P,2019-01-17 09:00:00,2019-01-23 04:15:00,2019,ALPINE,CENTRAL TROUGH SOUTH,UPPER BARNETT,LEGEND FLEET 4,4741.001,25.0,74.34,81.8,11659.0,6143.4,9359945.0,9567.0,0.0,31.1761501676,-103.78529265,2244.4,9096.76,8.0,189.64004,"508""x5.5""",217627.0,227419.0,45.9031753,1974.25501492,46799.725,1088.135,0.3717,1.0,0.8941169983503885,0.10186236082838986,35.0,0.616232623411903,34045.0,183582.0,2019-05-27,9290.882,110881.351,237876.75,39646.125003,48937.007003,2019-05-28,9336.365,111165.351,239719.399,39953.23317,49289.59817,2324783.1,2240000.0,2224270.32,2324783.1,SAP,1727476.006685314,7428.291667,4.042729698123498,0.008816387463206626,8.882921921258637,0.004894913975810552,83.89321508090661,133.4939898610609,4.323693926399256,130.76369944673834,50.52595279422172,0.2298877042806257,2.9204189720947453,0.05038126169441736,0.0830370306549805,1.5209179310502337,0.17236365601770506,39.8264596227521,2.448100650696421,39.765845174439825,,39.3673302778619,0.4943403619293714,8.962325726528457,11.36988250868916,0.0,0.2176830850933608,0.0865226484724485,0.0,0.0,0.04157481008376962,0.031609179491818885,0.014906287114622744,0.5196966238843767,0.0791841232674794,0.008807495028965034,0.11813182796426733,49.00974091456545,-1.051400000000002,102.82780000001335,29.845602574945634,512.935817488944,477.37110000005515,564.8672000000404,27.710312696261106
CHINOOK 204AH,153461690.0,4238937886,ZP,2019-06-26 04:30:00,2019-07-03 03:00:00,2019,ALPINE,CENTRAL TROUGH SOUTH,UPPER BARNETT,SCHLUMBERGER,4792.001,24.0,74.275,77.8,10324.0,6386.0,6017610.0,9502.9,0.0,31.176043810833335,-103.79069508083333,2225.3,5990.458333,7.72,199.666708,"508""x5.5""",137202.0,143771.0,28.63146314,1255.76142409,32478.465026,740.511658,0.40087975,0.31853195219230646,0.4855324917640885,0.5051601994110959,53.208333333333336,0.6334736772606843,70655.0,66549.0,2019-11-03,8432.142,56522.484,154709.896,25784.98267,34217.12467,2019-11-11,9003.694,59020.155,172184.188,28697.364671,37701.058671,2138606.98,2200000.0,804206.25,2200000.0,ENGINEER ESTIMATE,1211027.3956,13874.133913,5.014677124799327,0.008129791489031781,8.875527540756769,0.0066692686356178725,84.23062706754085,131.46596481803746,4.313055064629596,136.33825441448613,42.08192192570115,0.22029718404850826,2.79310309883958,0.059504691721843236,0.0825541903260901,1.2645502208384007,0.15178387283093098,63.202738273604936,2.4143726646734933,63.43422116330573,,64.71506778429435,0.3749836731811269,7.372402315564284,12.971642522005306,0.0,0.15368928722992267,0.0527372376082284,0.0,0.0,0.05140602837597888,0.002601329796226821,0.02058773826833346,0.6144522575406185,0.09641793034727443,0.008101433098237909,0.05533856740445526,46.038536600541896,-1.4417000000001086,99.05790000001059,28.80643379022828,562.2706597821528,512.375,649.4810000000333,42.44004985783907
CHINOOK 501CH,153458781.0,4238936210,P,2018-08-12 22:30:00,2018-08-19 04:15:00,2018,ALPINE,PARASEQUENCE - CENTRAL TROUGH SOUTH,LOWER 3RD BSPG,PUMPCO FLEET 2,4885.0,25.0,75.0344,82.0,9480.0,5526.4,19339840.0,8294.5,0.0,31.17692011064516,-103.78712198774194,1186.0,14616.32,8.0,195.4,"508""x5.5""",343078.0,365408.0,70.230911,3959.025589,96699.2,1715.39,0.375172,1.0,0.9863629806998817,0.008646106799757667,69.2,0.5119990946913089,,313042.0,2018-12-21,512.913,222875.572,26615.347,4435.891169,4948.804169,2019-03-26,512.913,222875.572,26614.76,4435.793336,4948.706336,3979071.47,4000000.0,4159692.51,4159692.51,FIELD ESTIMATE,3652571.379999588,11901.958333,1.7604594021437154,0.018344112456897814,12.740725838024492,0.010782938941379598,75.11858243033687,125.07829552800426,5.293007276748249,93.02939415888146,43.61107619981285,0.20283683393188465,2.897249208130857,0.06030978736279621,0.09127845942649407,1.3063289872940869,0.2173981184504693,26.632017513802165,2.5339497181025474,23.95903151504951,22.12028987566943,24.41824854159503,0.5432684541787262,5.882838895954043,6.1583041051816965,0.0,0.20640668649914048,0.1481654855589076,0.0,0.0,0.04200071455727974,0.005006231099607501,0.014926940979560531,0.5312573185458472,0.03391229075561437,0.01833325773704105,0.15317171665851506,,,,,,,,
CHOCTAW STATE 101BH,153458851.0,4238936788,ZP,2018-12-14 12:00:00,2018-12-23 00:00:00,2018,ALPINE,CENTRAL TROUGH SOUTH,MIDDLE WOODFORD,LEGEND FLEET 4,3567.999,19.0,79.015789,82.8,10377.0,7764.0,7152252.0,11074.6,0.0,31.114822711052632,-103.77891237421052,2395.3,10098.894737,8.0,187.789421,"508""x5.5""",184482.0,191879.0,51.7046109,2004.55549455,47054.289474,1213.697368,0.5198407171,1.0,0.8926178103319486,0.10214259228408828,51.31578947368421,0.6548591009099468,9124.0,176959.0,2019-05-10,2523.363,99799.108,393321.07,65553.51167,68076.87467,2019-05-10,2523.363,99799.108,393321.07,65553.51167,68076.87467,2068033.47,1900000.0,1699040.05,2068033.47,SAP,1554335.29302323,5705.055556,4.728297187441647,0.0001835271901953621,8.90446498791205,0.060922894138756976,77.83130745445142,124.85143215448765,4.983534982682014,345.2557757638794,46.244202584467814,0.19657166057138156,3.594377661194535,0.04613454856353271,0.0738755893227132,0.6999731662381712,0.18119607735164847,98.82847224685295,2.4446203916930047,99.96128316231312,,102.52624100769192,0.3187764604550677,5.249909914187269,35.434492671451814,0.0,0.2311954557648915,0.004488341963087347,0.0,0.0,0.046019551461149125,0.13136735947825587,0.033424568422880795,0.46427794009089596,0.08910836166481301,0.00011400507082841233,0.13585570144134335,191.49716074996758,127.27819999999129,225.6927000000124,18.112839470773498,285.31793366620417,266.8632000000169,305.36140000003246,11.634288063638197
CHOCTAW STATE 102AH,153459052.0,4238936790,ZP,2018-12-14 08:30:00,2018-12-29 20:15:00,2018,ALPINE,CENTRAL TROUGH SOUTH,UPPER WOODFORD,LEGEND FLEET 4,4618.999,24.0,79.1725,82.2,10373.0,8030.2,8931540.0,11039.2,0.0,31.113388152083335,-103.77772650541667,2729.6,10021.708333,8.0,192.458292,"508""x5.5""",231904.0,240521.0,50.20654908,1933.65272432,46518.4375,1207.833333,0.41235677,1.0,0.9320548872571994,0.062455519102917946,52.708333333333336,0.7328178125537723,18935.0,211501.0,2019-05-10,3484.518,107331.615,468513.667,78085.611168,81570.129168,2019-05-10,3484.518,107331.615,468513.667,78085.611168,81570.129168,2352819.61,2500000.0,2411712.15,2500000.0,ENGINEER ESTIMATE,1972682.56081,8270.945652,6.982709789936532,0.002166442723256724,8.935595712039959,0.0427023183082404,78.77877951346558,126.77879089283451,4.690545306877528,414.89865749176397,58.619305600101434,0.16441426447411736,3.1112674277661214,0.07466173895741736,0.0832156597449837,0.8566845066316282,0.18481245232009127,483.2670830717085,2.3643669432717025,488.61595062055704,,533.8151217736955,0.1212439020782602,7.528885827745457,43.557046019743815,0.0,0.07128177134076251,0.0,0.0,0.0,0.07295660132983504,0.036143344117044326,0.04788076119916226,0.6412509087671462,0.1287699746605134,0.0017028078482213677,0.036143344117044326,84.15834755002264,16.059599999999215,125.29739999999968,16.70233427533821,291.10396122908725,268.49120000002563,305.00050000001585,9.038937931703547
CHOCTAW STATE 103AH,153458950.0,4238936791,ZP,2018-12-14 05:30:00,2018-12-29 15:30:00,2018,ALPINE,CENTRAL TROUGH SOUTH,UPPER WOODFORD,LEGEND FLEET 4,4637.999,24.0,78.190833,82.0,10687.0,8534.2,9036580.0,10955.1,0.0,31.113400493333334,-103.7801021525,2702.8,10197.875,8.0,193.249958,"508""x5.5""",235087.0,244749.0,50.68716056,1948.37903156,47065.520833,1224.411458,0.4072439219,1.0,0.8143196593880291,0.1802699455868843,51.041666666666664,0.7209247035071236,10311.0,216105.0,2019-05-10,3437.198,160597.449,408869.772,68144.962003,71582.160003,2019-05-10,3437.198,160597.449,408869.772,68144.962003,71582.160003,2574984.75,2500000.0,2391951.41,2574984.75,SAP,1954143.0892142786,6063.304348,6.666946914792909,0.002115863499029163,8.926533160936232,0.041418328642203836,78.78289941415278,129.49773814111106,4.58377220651692,366.8961266937265,59.083477198474604,0.1715726390813815,3.197635126817952,0.07135240554324983,0.08321709891314029,0.975653391851476,0.204582894847561,360.1115130672121,2.372604299680875,362.21052992892623,,382.47320587583056,0.14773698755352407,5.957292921776692,38.1176328230662,0.0,0.09883430563748337,0.0,0.0,0.0,0.0696428149767091,0.046568970345398315,0.04628927251521623,0.6136018718362969,0.12334467268943428,0.0017035365084403075,0.046568970345398315,74.24837276366584,-52.25289999999772,127.68870000000922,32.03065371712227,281.9638035220776,264.7279999999785,303.4853999999689,11.865999576998961
CREE STATE UNIT 101AH,153459131.0,4238937250,P,2018-10-16 11:45:00,2018-10-24 15:00:00,2018,ALPINE,CENTRAL TROUGH SOUTH,UPPER WOODFORD,LEGEND FLEET 4,5864.0,30.0,79.256667,91.2,11307.0,7089.3,11396860.0,10913.9,0.0,31.127884368,-103.758250305,2338.7,10167.666667,8.0,195.466667,"508""x5.5""",292120.0,305030.0,49.815825,1943.530014,47486.916667,1217.166667,0.3302361125,1.0,0.738046677161043,0.2563068920676203,55.0,0.5305989545037034,,,2019-03-07,3802.732,189266.0,676225.0,112704.166666,116506.898666,2019-03-07,3802.732,189266.0,676225.0,112704.166666,116506.898666,3276841.19,3150000.0,3010942.72,3276841.19,SAP,2550401.337362655,21038.951034,5.05095579235717,0.0034935863929080034,8.926268353691361,0.04713138952273538,78.28538768083921,127.92623457343599,4.861127185140949,326.01740234204163,62.38683054871493,0.18310233547827365,3.325040104298313,0.05435203826401167,0.07624461246772744,1.033377553490302,0.1977120953238379,276.5767779275283,2.440269835629928,278.572695134398,,299.7755888713174,0.28789539939129777,7.7273508184057675,32.990731966569385,0.0,0.1838161355020269,0.021219443506715053,0.0,0.0,0.05099493647970201,0.07717403837267392,0.03634110146660845,0.5329647259121966,0.09413881855026167,0.003349236047760879,0.09839348187938897,64.36928623279674,-41.53409999999759,151.9298000000078,42.67173407256834,266.51145932413846,244.22549999996835,301.2338000000256,12.213491055684772
CYPRESS STATE 101CH,124694829.0,4238935398,P,2017-05-06 14:00:00,2017-05-21 15:00:00,2017,ALPINE,NORTHERN TROUGH,LOWER WOODFORD,"UNIVERSAL PRESSURE PUMPING, INC.",4297.999,33.0,57.820909,80.0,12475.0,11012.3,16809970.0,14098.3,0.0,31.289923076060607,-103.97997999727272,3134.6,13167.090909,6.0,130.242394,"508""x5""",421024.0,434514.0,97.95814285,3911.11538183,84898.838384,2126.383838,0.2920247929,0.9118887785359665,0.26293652315990657,0.7292522226253672,102.42424242424242,0.5394652254231065,432709.0,,2017-10-09,,287371.124,818461.402,136410.233664,136410.233664,2017-10-17,,301468.77,891506.69,148584.44833,148584.44833,5949389.29,5900000.0,4712961.75,5949389.29,SAP,5610659.4691984635,11475.452813,5.395380170014671,0.00260744383860608,6.955250519926745,0.005100967175257414,79.29694218435701,125.20677724175206,4.877904142844659,271.2535125071762,42.98786116208819,0.15767338211468518,3.633555301373213,0.039887876898742534,0.0649445625971964,1.5041993331023342,0.16373147939758725,176.4614097539656,2.3858858245937693,177.20591178383296,,177.64473762903614,0.34287299743366256,6.5693720218860925,30.814503361932967,,0.1670187687916249,0.01907148200583256,,,0.037479169530845416,0.038965585632991726,0.006088596146450096,0.6281795403042526,0.10078151083708692,0.0024148739279200074,0.058037067638824276,300.5926899573097,264.05590000001587,336.3780000000211,21.915911762859963,373.0116532689415,368.2949000000247,381.5703000000176,2.9699546040610856
CYPRESS STATE 102AH,124698196.0,4238935399,P,2017-05-24 12:00:00,2017-06-08 19:45:00,2017,ALPINE,NORTHERN TROUGH,UPPER WOODFORD,"UNIVERSAL PRESSURE PUMPING, INC.",4622.001,35.0,59.837143,66.0,12300.0,10814.5,18084850.0,13881.3,0.0,31.28969339057143,-103.98322652485714,3703.5,13704.6,8.0,132.057171,"508""x5""",461812.0,479661.0,99.91603204,3912.77500805,64588.75,1649.328571,0.2137040821,0.8920117582601668,0.542066113366398,0.4500801248948157,103.2,0.531295073245054,142602.0,317305.0,2017-11-13,,172936.169,1992507.796,332084.632665,332084.632665,2017-11-13,,172936.169,1992507.796,332084.632665,332084.632665,6378209.14,6300000.0,4837437.36,6378209.14,SAP,5863217.717207817,11502.744118,5.22648218470621,0.002620868229926768,6.993708761925577,0.009007727813910451,80.0518360559128,123.50039006787381,4.832338884648991,410.4369798197103,51.38515654112995,0.15579255037443612,4.009387888529275,0.03197605501422294,0.06236318887718835,1.7148353931875586,0.1356303662739845,146.191812216384,2.395267250442024,148.83867100687115,,154.08128299461288,0.4189849736195647,7.471931577242532,48.42267556093109,,0.20254552319186325,0.0,,,0.029551774979224812,0.011069030572543269,0.005061268248415612,0.6517119016442648,0.0976451210592023,0.0024203685548891624,0.011069030572543269,49.711924698669335,-21.172900000001178,111.30410000000549,40.513955269766164,386.59145419747404,373.288100000005,397.47659999998524,6.653717521363241
CYPRESS STATE 401AH,153450090.0,4238935967,P,2017-08-10 20:30:00,2017-08-18 08:15:00,2017,ALPINE,NORTHERN TROUGH OIL,UPPER WOLFCAMP,PUMPCO FLEET 5,4337.999,22.0,72.918182,79.0,8380.0,5764.4,8952506.0,9217.9,0.0,31.289179525,-103.97495841909091,1840.9,10485.227273,8.0,197.181773,"508""x5.5""",219935.0,230675.0,50.69964285,2063.74090912,50866.511364,1249.630682,0.4143078523,0.8985401406042063,0.9255318187568906,0.06345677673552748,110.77272727272727,0.5583517709604123,,221316.0,2017-11-04,35597.925,118725.577,102749.453,17124.908836,52722.833836,2017-11-08,36992.903,122360.304,110372.87,18395.478337,55388.381337,2408686.9,2400000.0,2207345.1,2408686.9,SAP,2182591.7043074807,9746.777619,2.3102077342971303,0.010998960337423437,12.423049622785467,0.014042270880706635,71.31911395091562,121.78656997981057,5.729117391731602,87.48830368202381,47.44733494673884,0.1835666302870674,2.9949580732376457,0.0613149738124098,0.08354746564515754,1.6080151341136513,0.2382326395830846,160.9896730805662,2.5248387960157825,122.95510201570049,57.26917966220436,89.5643522974523,0.4142875259750417,5.642605020814762,4.958451956354353,0.0,0.14824462925296122,0.14297597357836786,0.0,0.0,0.05030771733223116,0.12932339744697033,0.018016404388818456,0.4549418496443924,0.045177190599190765,0.011006672650572598,0.2722993710253381,132.8556789450805,112.97629999999204,182.2798999999929,17.00719539348096,3024.2400268744673,2930.28409999985,3095.4858999998423,54.1613305316713
CYPRESS STATE 402BH,153448451.0,4238935778,P,2017-04-20 16:00:00,2017-05-01 12:45:00,2017,ALPINE,NORTHERN TROUGH OIL,MIDDLE WOLFCAMP,"UNIVERSAL PRESSURE PUMPING, INC.",4391.001,34.0,75.535294,82.0,9750.0,8188.9,17170843.0,9694.6,0.0,31.289577005588235,-103.978895275,2522.7,13539.735294,5.970588235294118,129.147088,"508""x5.5""",445158.0,460351.0,101.37961709,3910.46210192,84585.43349753694,2192.896551724138,0.37209504433497537,0.909480698438682,0.5112347748351771,0.48093194770365405,103.08823529411765,0.6374084424502966,447450.0,,2017-08-10,49420.401,295971.541,149536.623,24922.7705,74343.1715,2017-08-22,51350.224,298557.577,154930.279,25821.713166,77171.937166,4611057.11,4700000.0,3803186.57,4700000.0,ENGINEER ESTIMATE,4336671.3045562,8433.242424,2.8042974162131022,0.004859859144461486,12.491106288100054,0.027056351712653557,75.88235484600284,128.42025734424365,5.082921845397934,74.3959062526002,44.307332426822455,0.198056989604555,2.8211141026987407,0.06595558667403051,0.09064407713035998,1.3021987188345414,0.2309343743110951,110.57331729300516,2.5166528565389394,115.74122947279696,80.00139214731405,104.56019842380964,0.3023348091489867,6.257777101489405,3.720569062966863,0.0,0.16458501360802485,0.06481920725818667,0.0,0.0,0.061102465910242126,0.0608407865246749,0.03198852559988944,0.557510721590122,0.05428526283395668,0.0048509347792703465,0.1256599937828616,614.6237743113422,571.1422999999601,643.0951999999917,17.50105193079324,3078.2358932882107,3006.173800000353,3101.3311000000617,19.881845786921165
CYPRESS STATE 403AH,153457310.0,4238937021,ZP,2018-08-06 13:00:00,2018-08-16 23:15:00,2018,ALPINE,PARASEQUENCE - NORTHERN TROUGH,UPPER WOLFCAMP,LEGEND FLEET 3,4497.001,35.0,76.691429,81.0,9569.0,6977.4,17488100.0,9222.4,0.0,31.28960218742857,-103.98030003285714,2105.0,10198.914286,4.885714285714286,128.485743,"508""x5.5""",339103.0,356962.0,75.40647645,3888.83613768,102269.59064327486,1983.0584795321638,0.4484878888888889,0.9144858503782572,0.98180436139283,0.012428165381555325,55.714285714285715,0.5830894098055195,6790.0,331313.0,2018-12-26,18287.385,148571.354,68691.198,11448.532997,29735.917997,2018-12-26,18287.385,148571.354,68691.198,11448.532997,29735.917997,3360196.77,3630000.0,3375875.31,3630000.0,ENGINEER ESTIMATE,2968114.66460883,10738.411765,2.9424423825043053,0.011286111482961705,12.39723423932761,0.01226827272822576,72.00940720089746,123.78434359463787,5.5535607228269095,88.01735054701972,34.483385930453004,0.1928861885289315,3.1497705044763773,0.08066530545307937,0.09472778562807782,1.1817639647928886,0.2438923163273883,182.93965492714332,2.5041704265337454,144.1498061643324,79.11865340560014,104.34872771156202,0.2930977116740139,4.298531229975311,6.996414535454654,0.0,0.09375049075089263,0.15660386005573865,0.0,0.0,0.06938879178824278,0.1798816192543072,0.025229993801921185,0.4074873078159499,0.05638043185049652,0.0112779803749866,0.3364854793100457,146.3572681070881,84.24629999999894,175.83449999999735,22.98741146453451,3105.3455412103162,3023.933100000023,3149.557800000135,34.25780704199562
CYPRESS STATE 404BH,153457590.0,4238937022,ZP,2018-08-18 12:30:00,2018-08-29 05:45:00,2018,ALPINE,PARASEQUENCE - NORTHERN TROUGH,MIDDLE WOLFCAMP,LEGEND FLEET 3,4397.001,35.0,77.7,81.0,10998.0,8489.8,17533480.0,9660.6,0.0,31.28974692,-103.98151554794872,2600.9,10233.171429,5.857142857142857,125.6286,"508""x5.5""",339121.0,358161.0,77.1255226,3987.59972991,85529.17073170732,1654.2487804878049,0.37902439024390244,0.18266226260820018,0.6516204207866881,0.34371433549679836,61.2,0.5971827112377289,,459140.0,2019-01-21,16705.484,251212.102,57867.43,9644.571665,26350.055665,2019-01-23,16954.72,253333.347,59385.115,9897.519165,26852.239165,3371110.4,3750000.0,3757463.02,3757463.02,FIELD ESTIMATE,3210366.139999966,11486.529412,2.9187046007733954,0.003555566969564141,12.468280983605476,0.025994092169378792,75.18470231850979,126.50978576529465,5.229216333911032,73.08620688029106,44.10263423366796,0.18708778786235947,2.768457296602369,0.05993212292530134,0.0834720665856747,1.2782719956282775,0.22646850612536135,133.53901397546926,2.5146773114198675,133.95614085406342,96.42214793464416,123.5702747577304,0.2951814366264181,6.704853786079048,3.5809657626960063,0.0,0.15688640983663982,0.03153704847515138,0.0,0.0,0.05639410080828047,0.07236998414493544,0.0301651412183094,0.5925119020300421,0.0565959076157283,0.003539528238548469,0.1039070326200868,598.4583302783258,546.550299999961,646.6770999999743,28.536505885185864,3120.0760445183937,3056.987700000275,3150.6933999997887,27.738926873688637
CYPRESS STATE 405AH,153457591.0,4238937023,ZP,2018-08-18 14:45:00,2018-08-29 08:45:00,2018,ALPINE,PARASEQUENCE - NORTHERN TROUGH,UPPER WOLFCAMP,LEGEND FLEET 3,4516.001,35.0,76.774286,84.0,10948.0,6817.7,17440640.0,9209.9,0.0,31.289590923684212,-103.98235354789473,2388.6,9664.885714,4.885714285714286,129.0286,"508""x5.5""",321315.0,338271.0,71.15033854,3861.96548672,101992.04678362573,1879.0350877192982,0.448972432748538,0.912693570878133,0.9466442168557048,0.04706766605807557,60.714285714285715,0.5750229680862026,,337939.0,2018-12-18,34418.605,217290.373,103654.712,17275.78533,51694.39033,2018-12-18,34418.605,217290.373,103654.712,17275.78533,51694.39033,3217787.82,3500000.0,3332008.68,3500000.0,ENGINEER ESTIMATE,3035708.47825,10518.794118,2.0544828114070803,0.00781325580046909,12.392106418466476,0.015948312204886367,66.85036275215535,116.23784462513358,6.554074019338508,67.59810946208586,39.00721209321774,0.15268727649888328,3.544859248787635,0.04469231546259782,0.06453686119498199,1.118969814542696,0.25268502395822884,618.4539611631525,2.5717083013680826,432.450602231021,97.59437419213587,214.1901863314959,0.39233288115795867,6.160067654427419,3.7832902786673386,0.0,0.13235812219129042,0.08909958899108232,0.0,0.0,0.036889429346799715,0.3087044170768621,0.021954896157561396,0.3618757140519441,0.04133032550612431,0.007790248188133264,0.3978040060679448,150.26363543874993,109.58889999998793,198.66630000001447,23.727337937878044,3121.7642927724596,3084.4527000001553,3160.995999999768,22.896204403806195
